序号,景区名称,客流数,舒适度,时间
535934,上海古猗园,2554,舒适,2018/7/13 8:42
535935,上海鲁迅公园,2130,舒适,2018/7/13 8:41
535936,上海植物园,3810,舒适,2018/7/13 8:41
535937,上海田子坊景区,200,舒适,2018/7/13 8:41
535938,上海动物园,786,舒适,2018/7/13 8:41
535939,上海海湾国家森林公园,2,舒适,2018/7/13 8:40
535940,东方假日田园,0,舒适,2018/7/13 8:40
535941,上海植物园,3790,舒适,2018/7/13 8:40
535942,上海顾村公园景区,635,舒适,2018/7/13 8:40
535943,上海老码头景区,209,舒适,2018/7/13 8:40
535944,上海鲁迅公园,2123,舒适,2018/7/13 8:39
535945,上海玻璃博物馆,0,舒适,2018/7/13 8:39
535946,上海植物园,3773,舒适,2018/7/13 8:39
535947,上海动物园,795,舒适,2018/7/13 8:39
535948,上海长风公园,917,舒适,2018/7/13 8:39
535949,上海科技馆,0,舒适,2018/7/13 8:39
535950,周浦花海,0,舒适,2018/7/13 8:38
535951,上海佘山国家森林公园·东佘山园,112,舒适,2018/7/13 8:38
535952,上海召稼楼景区,690,舒适,2018/7/13 8:38
535953,上海召稼楼景区,690,舒适,2018/7/13 8:38
535954,上海野生动物园,521,舒适,2018/7/13 8:38
535955,上海佘山国家森林公园·西佘山园,355,舒适,2018/7/13 8:38
535956,上海月湖雕塑公园,0,舒适,2018/7/13 8:38
535957,上海影视乐园,200,舒适,2018/7/13 8:38
535958,上海植物园,3759,舒适,2018/7/13 8:38
535959,上海植物园,3732,舒适,2018/7/13 8:37
535960,上海鲁迅公园,2103,舒适,2018/7/13 8:37
535961,上海动物园,796,舒适,2018/7/13 8:37
535962,上海古猗园,2503,舒适,2018/7/13 8:37
535963,上海大观园,81,舒适,2018/7/13 8:37
535964,上海老码头景区,387,舒适,2018/7/13 8:37
535965,上海田子坊景区,200,舒适,2018/7/13 8:36
535966,金山城市沙滩景区,113,舒适,2018/7/13 8:36
535967,上海植物园,3710,舒适,2018/7/13 8:35
535968,上海鲁迅公园,2079,舒适,2018/7/13 8:35
535969,上海顾村公园景区,620,舒适,2018/7/13 8:35
535970,朱家角古镇,451,舒适,2018/7/13 8:35
535971,上海动物园,786,舒适,2018/7/13 8:35
535972,东方假日田园,0,舒适,2018/7/13 8:35
535973,上海植物园,3700,舒适,2018/7/13 8:34
535974,上海老码头景区,264,舒适,2018/7/13 8:34
535975,上海科技馆,0,舒适,2018/7/13 8:34
535976,上海玻璃博物馆,0,舒适,2018/7/13 8:34
535977,上海植物园,3676,舒适,2018/7/13 8:33
535978,上海鲁迅公园,2062,舒适,2018/7/13 8:33
535979,上海动物园,795,舒适,2018/7/13 8:33
535980,上海佘山国家森林公园·东佘山园,105,舒适,2018/7/13 8:33
535981,上海野生动物园,451,舒适,2018/7/13 8:33
535982,上海月湖雕塑公园,0,舒适,2018/7/13 8:33
535983,上海影视乐园,200,舒适,2018/7/13 8:33
535984,上海佘山国家森林公园·西佘山园,347,舒适,2018/7/13 8:33
535985,上海大观园,81,舒适,2018/7/13 8:32
535986,上海和平公园,2491,舒适,2018/7/13 8:32
535987,上海古猗园,2441,舒适,2018/7/13 8:32
535988,上海植物园,3669,舒适,2018/7/13 8:32
535989,上海召稼楼景区,633,舒适,2018/7/13 8:32
535990,上海召稼楼景区,633,舒适,2018/7/13 8:32
535991,上海召稼楼景区,633,舒适,2018/7/13 8:32
535992,上海鲁迅公园,2050,舒适,2018/7/13 8:31
535993,上海动物园,789,舒适,2018/7/13 8:31
535994,上海植物园,3653,舒适,2018/7/13 8:31
535995,上海世纪公园,361,舒适,2018/7/13 8:31
535996,上海老码头景区,441,舒适,2018/7/13 8:31
535997,上海鲜花港,0,舒适,2018/7/13 8:30
535998,上海市青少年校外活动营地——东方绿舟,41,舒适,2018/7/13 8:30
535999,碧海金沙景区,0,舒适,2018/7/13 8:30
536000,上海花米庄行乡村旅游景区,0,舒适,2018/7/13 8:30
536001,上海玉穗绿苑,0,舒适,2018/7/13 8:30
536002,上海植物园,3634,舒适,2018/7/13 8:30
536003,东方假日田园,0,舒适,2018/7/13 8:30
536004,上海中医药博物馆,0,舒适,2018/7/13 8:30
536005,上海都市菜园景区,0,舒适,2018/7/13 8:30
536006,上海顾村公园景区,618,舒适,2018/7/13 8:30
536007,东平国家森林公园,1,舒适,2018/7/13 8:30
536008,上海田子坊景区,200,舒适,2018/7/13 8:30
536009,黄兴公园,2000,舒适,2018/7/13 8:29
536010,上海玻璃博物馆,0,舒适,2018/7/13 8:29
536011,上海科技馆,0,舒适,2018/7/13 8:29
536012,上海辰山植物园,71,舒适,2018/7/13 8:29
536013,上海影视乐园,200,舒适,2018/7/13 8:29
536014,上海植物园,3613,舒适,2018/7/13 8:29
536015,上海鲁迅公园,2047,舒适,2018/7/13 8:29
536016,上海动物园,793,舒适,2018/7/13 8:29
536017,周浦花海,0,舒适,2018/7/13 8:28
536018,上海植物园,3592,舒适,2018/7/13 8:28
536019,上海佘山国家森林公园·西佘山园,336,舒适,2018/7/13 8:28
536020,上海老码头景区,318,舒适,2018/7/13 8:28
536021,上海月湖雕塑公园,0,舒适,2018/7/13 8:28
536022,上海影视乐园,200,舒适,2018/7/13 8:28
536023,上海佘山国家森林公园·东佘山园,103,舒适,2018/7/13 8:28
536024,上海野生动物园,410,舒适,2018/7/13 8:28
536025,上海召稼楼景区,624,舒适,2018/7/13 8:27
536026,上海召稼楼景区,624,舒适,2018/7/13 8:27
536027,上海植物园,3586,舒适,2018/7/13 8:27
536028,上海动物园,793,舒适,2018/7/13 8:27
536029,上海大观园,78,舒适,2018/7/13 8:27
536030,上海古猗园,2353,舒适,2018/7/13 8:27
536031,上海鲁迅公园,2032,舒适,2018/7/13 8:27
536032,上海植物园,3578,舒适,2018/7/13 8:26
536033,上海海洋水族馆,0,舒适,2018/7/13 8:26
536034,长风海洋世界景区,44,舒适,2018/7/13 8:26
536035,上海M50创意园,19,舒适,2018/7/13 8:26
536036,上海植物园,3552,舒适,2018/7/13 8:25
536037,上海鲁迅公园,2028,舒适,2018/7/13 8:25
536038,上海海湾国家森林公园,0,舒适,2018/7/13 8:25
536039,上海顾村公园景区,599,舒适,2018/7/13 8:25
536040,东方假日田园,0,舒适,2018/7/13 8:25
536041,上海老码头景区,352,舒适,2018/7/13 8:25
536042,上海动物园,782,舒适,2018/7/13 8:25
536043,上海玻璃博物馆,0,舒适,2018/7/13 8:24
536044,上海科技馆,0,舒适,2018/7/13 8:24
536045,上海长风公园,1017,舒适,2018/7/13 8:24
536046,上海田子坊景区,200,舒适,2018/7/13 8:24
536047,上海影视乐园,200,舒适,2018/7/13 8:24
536048,上海植物园,3532,舒适,2018/7/13 8:23
536049,上海鲁迅公园,2026,舒适,2018/7/13 8:23
536050,上海佘山国家森林公园·东佘山园,102,舒适,2018/7/13 8:23
536051,上海月湖雕塑公园,0,舒适,2018/7/13 8:23
536052,上海影视乐园,200,舒适,2018/7/13 8:23
536053,上海佘山国家森林公园·西佘山园,337,舒适,2018/7/13 8:23
536054,上海植物园,3506,舒适,2018/7/13 8:22
536055,上海大观园,67,舒适,2018/7/13 8:22
536056,上海动物园,795,舒适,2018/7/13 8:22
536057,上海和平公园,2458,舒适,2018/7/13 8:22
536058,上海召稼楼景区,636,舒适,2018/7/13 8:22
536059,上海野生动物园,363,舒适,2018/7/13 8:22
536060,上海古猗园,2273,舒适,2018/7/13 8:22
536061,上海召稼楼景区,636,舒适,2018/7/13 8:22
536062,上海召稼楼景区,636,舒适,2018/7/13 8:22
536063,上海老码头景区,229,舒适,2018/7/13 8:22
536064,上海鲁迅公园,1987,舒适,2018/7/13 8:21
536065,上海植物园,3492,舒适,2018/7/13 8:21
536066,上海世纪公园,344,舒适,2018/7/13 8:21
536067,东方假日田园,0,舒适,2018/7/13 8:20
536068,上海植物园,3481,舒适,2018/7/13 8:20
536069,上海顾村公园景区,614,舒适,2018/7/13 8:20
536070,上海动物园,793,舒适,2018/7/13 8:20
536071,上海鲁迅公园,1972,舒适,2018/7/13 8:19
536072,上海田子坊景区,200,舒适,2018/7/13 8:19
536073,上海玻璃博物馆,0,舒适,2018/7/13 8:19
536074,上海科技馆,0,舒适,2018/7/13 8:19
536075,上海影视乐园,200,舒适,2018/7/13 8:19
536076,上海老码头景区,407,舒适,2018/7/13 8:19
536077,上海植物园,3457,舒适,2018/7/13 8:19
536078,周浦花海,0,舒适,2018/7/13 8:18
536079,上海植物园,3434,舒适,2018/7/13 8:18
536080,上海佘山国家森林公园·东佘山园,96,舒适,2018/7/13 8:18
536081,上海影视乐园,200,舒适,2018/7/13 8:18
536082,上海月湖雕塑公园,0,舒适,2018/7/13 8:18
536083,上海召稼楼景区,628,舒适,2018/7/13 8:17
536084,上海召稼楼景区,628,舒适,2018/7/13 8:17
536085,上海植物园,3405,舒适,2018/7/13 8:17
536086,上海野生动物园,288,舒适,2018/7/13 8:17
536087,上海大观园,63,舒适,2018/7/13 8:17
536088,上海佘山国家森林公园·西佘山园,345,舒适,2018/7/13 8:17
536089,上海古猗园,2189,舒适,2018/7/13 8:17
536090,上海鲁迅公园,1963,舒适,2018/7/13 8:17
536091,上海动物园,785,舒适,2018/7/13 8:17
536092,上海老码头景区,284,舒适,2018/7/13 8:16
536093,上海植物园,3371,舒适,2018/7/13 8:16
536094,上海植物园,3358,舒适,2018/7/13 8:15
536095,上海鲁迅公园,1941,舒适,2018/7/13 8:15
536096,上海顾村公园景区,608,舒适,2018/7/13 8:15
536097,朱家角古镇,379,舒适,2018/7/13 8:15
536098,上海动物园,793,舒适,2018/7/13 8:15
536099,东方假日田园,0,舒适,2018/7/13 8:15
536100,上海植物园,3331,舒适,2018/7/13 8:14
536101,上海动物园,791,舒适,2018/7/13 8:14
536102,上海科技馆,0,舒适,2018/7/13 8:14
536103,上海醉白池公园,44,舒适,2018/7/13 8:14
536104,上海影视乐园,200,舒适,2018/7/13 8:14
536105,上海辰山植物园,56,舒适,2018/7/13 8:14
536106,上海玻璃博物馆,0,舒适,2018/7/13 8:14
536107,上海植物园,3323,舒适,2018/7/13 8:13
536108,上海鲁迅公园,1943,舒适,2018/7/13 8:13
536109,上海月湖雕塑公园,0,舒适,2018/7/13 8:13
536110,上海老码头景区,461,舒适,2018/7/13 8:13
536111,上海田子坊景区,200,舒适,2018/7/13 8:13
536112,上海佘山国家森林公园·东佘山园,92,舒适,2018/7/13 8:13
536113,上海影视乐园,200,舒适,2018/7/13 8:13
536114,上海动物园,798,舒适,2018/7/13 8:12
536115,上海大观园,60,舒适,2018/7/13 8:12
536116,上海野生动物园,253,舒适,2018/7/13 8:12
536117,上海召稼楼景区,604,舒适,2018/7/13 8:12
536118,上海佘山国家森林公园·西佘山园,348,舒适,2018/7/13 8:12
536119,上海古猗园,2066,舒适,2018/7/13 8:12
536120,上海召稼楼景区,604,舒适,2018/7/13 8:12
536121,上海和平公园,2392,舒适,2018/7/13 8:12
536122,上海鲁迅公园,1932,舒适,2018/7/13 8:11
536123,上海植物园,3300,舒适,2018/7/13 8:11
536124,上海世纪公园,364,舒适,2018/7/13 8:11
536125,上海海湾国家森林公园,0,舒适,2018/7/13 8:10
536126,上海动物园,797,舒适,2018/7/13 8:10
536127,上海植物园,3275,舒适,2018/7/13 8:10
536128,上海老码头景区,338,舒适,2018/7/13 8:10
536129,上海顾村公园景区,600,舒适,2018/7/13 8:10
536130,东方假日田园,0,舒适,2018/7/13 8:10
536131,上海鲁迅公园,1921,舒适,2018/7/13 8:09
536132,上海科技馆,0,舒适,2018/7/13 8:09
536133,上海玻璃博物馆,0,舒适,2018/7/13 8:09
536134,上海植物园,3256,舒适,2018/7/13 8:09
536135,上海醉白池公园,62,舒适,2018/7/13 8:09
536136,上海长风公园,1077,舒适,2018/7/13 8:09
536137,上海影视乐园,200,舒适,2018/7/13 8:09
536138,上海国际旅游度假区,7343,舒适,2018/7/13 8:08
536139,周浦花海,0,舒适,2018/7/13 8:08
536140,上海佘山国家森林公园·东佘山园,95,舒适,2018/7/13 8:08
536141,上海影视乐园,200,舒适,2018/7/13 8:08
536142,上海动物园,785,舒适,2018/7/13 8:08
536143,上海植物园,3239,舒适,2018/7/13 8:08
536144,上海召稼楼景区,598,舒适,2018/7/13 8:07
536145,上海召稼楼景区,598,舒适,2018/7/13 8:07
536146,上海召稼楼景区,598,舒适,2018/7/13 8:07
536147,上海大观园,60,舒适,2018/7/13 8:07
536148,上海老码头景区,372,舒适,2018/7/13 8:07
536149,上海古猗园,1995,舒适,2018/7/13 8:07
536150,上海鲁迅公园,1895,舒适,2018/7/13 8:07
536151,上海佘山国家森林公园·西佘山园,350,舒适,2018/7/13 8:07
536152,上海田子坊景区,200,舒适,2018/7/13 8:07
536153,上海月湖雕塑公园,0,舒适,2018/7/13 8:07
536154,上海植物园,3228,舒适,2018/7/13 8:07
536155,上海野生动物园,202,舒适,2018/7/13 8:06
536156,上海动物园,788,舒适,2018/7/13 8:06
536157,上海植物园,3199,舒适,2018/7/13 8:06
536158,上海植物园,3181,舒适,2018/7/13 8:05
536159,上海顾村公园景区,608,舒适,2018/7/13 8:05
536160,东方假日田园,0,舒适,2018/7/13 8:05
536161,上海鲁迅公园,1879,舒适,2018/7/13 8:05
536162,上海植物园,3162,舒适,2018/7/13 8:04
536163,上海玻璃博物馆,0,舒适,2018/7/13 8:04
536164,上海动物园,775,舒适,2018/7/13 8:04
536165,上海老码头景区,250,舒适,2018/7/13 8:04
536166,上海影视乐园,200,舒适,2018/7/13 8:04
536167,上海植物园,3141,舒适,2018/7/13 8:03
536168,上海鲁迅公园,1873,舒适,2018/7/13 8:03
536169,上海醉白池公园,92,舒适,2018/7/13 8:03
536170,上海佘山国家森林公园·东佘山园,92,舒适,2018/7/13 8:03
536171,上海科技馆,0,舒适,2018/7/13 8:03
536172,上海影视乐园,200,舒适,2018/7/13 8:03
536173,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/7/13 8:02
536174,上海国际旅游度假区--星愿公园,0,舒适,2018/7/13 8:02
536175,上海大观园,57,舒适,2018/7/13 8:02
536176,上海田子坊景区,200,舒适,2018/7/13 8:02
536177,上海和平公园,2341,舒适,2018/7/13 8:02
536178,上海召稼楼景区,568,舒适,2018/7/13 8:02
536179,上海动物园,776,舒适,2018/7/13 8:02
536180,上海月湖雕塑公园,0,舒适,2018/7/13 8:02
536181,上海古猗园,1848,舒适,2018/7/13 8:02
536182,上海召稼楼景区,568,舒适,2018/7/13 8:02
536183,上海佘山国家森林公园·西佘山园,332,舒适,2018/7/13 8:02
536184,上海植物园,3124,舒适,2018/7/13 8:01
536185,上海鲁迅公园,1868,舒适,2018/7/13 8:01
536186,上海世纪公园,381,舒适,2018/7/13 8:01
536187,上海老码头景区,427,舒适,2018/7/13 8:01
536188,上海野生动物园,141,舒适,2018/7/13 8:01
536189,上海动物园,774,舒适,2018/7/13 8:01
536190,上海植物园,3103,舒适,2018/7/13 8:00
536191,上海鲜花港,0,舒适,2018/7/13 8:00
536192,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/7/13 8:00
536193,碧海金沙景区,0,舒适,2018/7/13 8:00
536194,上海顾村公园景区,609,舒适,2018/7/13 8:00
536195,上海玉穗绿苑,0,舒适,2018/7/13 8:00
536196,上海中医药博物馆,0,舒适,2018/7/13 8:00
536197,东方假日田园,0,舒适,2018/7/13 8:00
536198,上海都市菜园景区,6,舒适,2018/7/13 8:00
536199,上海花米庄行乡村旅游景区,0,舒适,2018/7/13 8:00
536200,上海植物园,3074,舒适,2018/7/13 7:59
536201,上海鲁迅公园,1861,舒适,2018/7/13 7:59
536202,上海辰山植物园,44,舒适,2018/7/13 7:59
536203,上海玻璃博物馆,0,舒适,2018/7/13 7:59
536204,上海动物园,778,舒适,2018/7/13 7:59
536205,上海影视乐园,200,舒适,2018/7/13 7:59
536206,上海植物园,3057,舒适,2018/7/13 7:58
536207,上海佘山国家森林公园·东佘山园,91,舒适,2018/7/13 7:58
536208,周浦花海,0,舒适,2018/7/13 7:58
536209,上海醉白池公园,115,舒适,2018/7/13 7:58
536210,上海科技馆,0,舒适,2018/7/13 7:58
536211,上海老码头景区,304,舒适,2018/7/13 7:58
536212,上海植物园,3040,舒适,2018/7/13 7:57
536213,上海鲁迅公园,1843,舒适,2018/7/13 7:57
536214,上海大观园,48,舒适,2018/7/13 7:57
536215,上海影视乐园,200,舒适,2018/7/13 7:57
536216,上海古猗园,1773,舒适,2018/7/13 7:57
536217,上海月湖雕塑公园,0,舒适,2018/7/13 7:57
536218,上海召稼楼景区,554,舒适,2018/7/13 7:57
536219,上海召稼楼景区,554,舒适,2018/7/13 7:57
536220,上海动物园,776,舒适,2018/7/13 7:57
536221,上海佘山国家森林公园·西佘山园,318,舒适,2018/7/13 7:57
536222,上海召稼楼景区,554,舒适,2018/7/13 7:57
536223,上海海洋水族馆,0,舒适,2018/7/13 7:56
536224,上海植物园,3012,舒适,2018/7/13 7:56
536225,上海田子坊景区,200,舒适,2018/7/13 7:56
536226,上海鲁迅公园,1835,舒适,2018/7/13 7:55
536227,上海海湾国家森林公园,0,舒适,2018/7/13 7:55
536228,上海国际时尚中心,2,舒适,2018/7/13 7:55
536229,上海韩湘水博园,5,舒适,2018/7/13 7:55
536230,上海植物园,2997,舒适,2018/7/13 7:55
536231,朱家角古镇,267,舒适,2018/7/13 7:55
536232,上海老码头景区,481,舒适,2018/7/13 7:55
536233,上海动物园,761,舒适,2018/7/13 7:55
536234,上海顾村公园景区,593,舒适,2018/7/13 7:55
536235,东方假日田园,0,舒适,2018/7/13 7:55
536236,上海动物园,734,舒适,2018/7/13 7:54
536237,上海植物园,2964,舒适,2018/7/13 7:54
536238,上海长风公园,997,舒适,2018/7/13 7:54
536239,上海玻璃博物馆,0,舒适,2018/7/13 7:54
536240,上海鲁迅公园,1838,舒适,2018/7/13 7:53
536241,上海佘山国家森林公园·东佘山园,92,舒适,2018/7/13 7:53
536242,上海植物园,2946,舒适,2018/7/13 7:53
536243,上海影视乐园,200,舒适,2018/7/13 7:53
536244,上海科技馆,0,舒适,2018/7/13 7:53
536245,上海月湖雕塑公园,0,舒适,2018/7/13 7:52
536246,上海影视乐园,200,舒适,2018/7/13 7:52
536247,上海古猗园,1695,舒适,2018/7/13 7:52
536248,上海醉白池公园,128,舒适,2018/7/13 7:52
536249,上海召稼楼景区,548,舒适,2018/7/13 7:52
536250,上海佘山国家森林公园·西佘山园,273,舒适,2018/7/13 7:52
536251,上海植物园,2925,舒适,2018/7/13 7:52
536252,上海动物园,741,舒适,2018/7/13 7:52
536253,上海大观园,24,舒适,2018/7/13 7:52
536254,上海老码头景区,358,舒适,2018/7/13 7:52
536255,上海和平公园,2304,舒适,2018/7/13 7:52
536256,上海召稼楼景区,548,舒适,2018/7/13 7:52
536257,上海世纪公园,376,舒适,2018/7/13 7:51
536258,上海植物园,2895,舒适,2018/7/13 7:51
536259,上海田子坊景区,200,舒适,2018/7/13 7:51
536260,上海鲁迅公园,1854,舒适,2018/7/13 7:51
536261,上海顾村公园景区,597,舒适,2018/7/13 7:50
536262,东方假日田园,0,舒适,2018/7/13 7:50
536263,上海动物园,740,舒适,2018/7/13 7:50
536264,上海植物园,2870,舒适,2018/7/13 7:50
536265,上海鲁迅公园,1865,舒适,2018/7/13 7:49
536266,上海老码头景区,392,舒适,2018/7/13 7:49
536267,上海玻璃博物馆,0,舒适,2018/7/13 7:49
536268,上海植物园,2847,舒适,2018/7/13 7:48
536269,上海佘山国家森林公园·东佘山园,92,舒适,2018/7/13 7:48
536270,上海影视乐园,200,舒适,2018/7/13 7:48
536271,上海科技馆,0,舒适,2018/7/13 7:48
