序号,景区名称,客流数,舒适度,时间
278025,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:54
278026,上海植物园,0,舒适,2018/8/15 3:54
278027,上海月湖雕塑公园,0,舒适,2018/8/15 3:54
278028,东方假日田园,0,舒适,2018/8/15 3:53
278029,上海影视乐园,200,舒适,2018/8/15 3:53
278030,上海植物园,0,舒适,2018/8/15 3:53
278031,上海科技馆,0,舒适,2018/8/15 3:52
278032,上海植物园,0,舒适,2018/8/15 3:52
278033,周浦花海,0,舒适,2018/8/15 3:52
278034,上海老码头景区,212,舒适,2018/8/15 3:52
278035,上海古猗园,0,舒适,2018/8/15 3:51
278036,上海影视乐园,200,舒适,2018/8/15 3:51
278037,上海植物园,0,舒适,2018/8/15 3:50
278038,上海田子坊景区,200,舒适,2018/8/15 3:50
278039,上海月湖雕塑公园,0,舒适,2018/8/15 3:49
278040,上海植物园,0,舒适,2018/8/15 3:49
278041,上海老码头景区,334,舒适,2018/8/15 3:49
278042,东方假日田园,0,舒适,2018/8/15 3:48
278043,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:48
278044,上海影视乐园,200,舒适,2018/8/15 3:48
278045,朱家角古镇,0,舒适,2018/8/15 3:48
278046,上海植物园,0,舒适,2018/8/15 3:48
278047,上海科技馆,0,舒适,2018/8/15 3:47
278048,上海植物园,0,舒适,2018/8/15 3:47
278049,上海植物园,0,舒适,2018/8/15 3:46
278050,上海影视乐园,200,舒适,2018/8/15 3:46
278051,上海辰山植物园,0,舒适,2018/8/15 3:46
278052,上海古猗园,0,舒适,2018/8/15 3:46
278053,上海老码头景区,457,舒适,2018/8/15 3:46
278054,上海植物园,0,舒适,2018/8/15 3:45
278055,上海嘉定州桥,2970,舒适,2018/8/15 3:45
278056,上海海湾国家森林公园,0,舒适,2018/8/15 3:45
278057,上海田子坊景区,200,舒适,2018/8/15 3:45
278058,上海月湖雕塑公园,0,舒适,2018/8/15 3:44
278059,上海植物园,0,舒适,2018/8/15 3:44
278060,上海植物园,0,舒适,2018/8/15 3:43
278061,上海影视乐园,200,舒适,2018/8/15 3:43
278062,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:43
278063,东方假日田园,0,舒适,2018/8/15 3:43
278064,上海老码头景区,280,舒适,2018/8/15 3:43
278065,周浦花海,0,舒适,2018/8/15 3:42
278066,上海植物园,0,舒适,2018/8/15 3:42
278067,上海植物园,0,舒适,2018/8/15 3:41
278068,上海科技馆,0,舒适,2018/8/15 3:41
278069,上海古猗园,0,舒适,2018/8/15 3:41
278070,上海影视乐园,200,舒适,2018/8/15 3:41
278071,上海老码头景区,403,舒适,2018/8/15 3:40
278072,上海植物园,0,舒适,2018/8/15 3:40
278073,上海植物园,0,舒适,2018/8/15 3:39
278074,上海田子坊景区,200,舒适,2018/8/15 3:39
278075,上海月湖雕塑公园,0,舒适,2018/8/15 3:39
278076,上海植物园,0,舒适,2018/8/15 3:38
278077,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:38
278078,东方假日田园,0,舒适,2018/8/15 3:38
278079,上海植物园,0,舒适,2018/8/15 3:37
278080,上海影视乐园,200,舒适,2018/8/15 3:37
278081,上海老码头景区,225,舒适,2018/8/15 3:37
278082,上海影视乐园,200,舒适,2018/8/15 3:36
278083,上海古猗园,0,舒适,2018/8/15 3:36
278084,上海科技馆,0,舒适,2018/8/15 3:36
278085,上海植物园,0,舒适,2018/8/15 3:35
278086,上海老码头景区,492,舒适,2018/8/15 3:34
278087,上海植物园,0,舒适,2018/8/15 3:34
278088,上海田子坊景区,200,舒适,2018/8/15 3:34
278089,东方假日田园,0,舒适,2018/8/15 3:33
278090,上海植物园,0,舒适,2018/8/15 3:33
278091,上海月湖雕塑公园,0,舒适,2018/8/15 3:33
278092,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:33
278093,周浦花海,0,舒适,2018/8/15 3:32
278094,上海植物园,0,舒适,2018/8/15 3:32
278095,上海影视乐园,200,舒适,2018/8/15 3:32
278096,上海古猗园,0,舒适,2018/8/15 3:31
278097,上海辰山植物园,0,舒适,2018/8/15 3:31
278098,上海植物园,0,舒适,2018/8/15 3:31
278099,上海科技馆,0,舒适,2018/8/15 3:31
278100,上海老码头景区,314,舒适,2018/8/15 3:31
278101,上海鲜花港,0,舒适,2018/8/15 3:30
278102,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/8/15 3:30
278103,碧海金沙景区,0,舒适,2018/8/15 3:30
278104,上海花米庄行乡村旅游景区,0,舒适,2018/8/15 3:30
278105,上海玉穗绿苑,0,舒适,2018/8/15 3:30
278106,上海植物园,0,舒适,2018/8/15 3:30
278107,上海都市菜园景区,0,舒适,2018/8/15 3:30
278108,上海海湾国家森林公园,0,舒适,2018/8/15 3:30
278109,上海嘉定州桥,2978,舒适,2018/8/15 3:30
278110,上海影视乐园,200,舒适,2018/8/15 3:30
278111,上海中医药博物馆,0,舒适,2018/8/15 3:30
278112,上海植物园,0,舒适,2018/8/15 3:29
278113,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:28
278114,上海月湖雕塑公园,0,舒适,2018/8/15 3:28
278115,上海田子坊景区,200,舒适,2018/8/15 3:28
278116,上海植物园,0,舒适,2018/8/15 3:28
278117,上海老码头景区,437,舒适,2018/8/15 3:28
278118,东方假日田园,0,舒适,2018/8/15 3:28
278119,上海影视乐园,200,舒适,2018/8/15 3:27
278120,上海植物园,0,舒适,2018/8/15 3:27
278121,上海植物园,0,舒适,2018/8/15 3:26
278122,上海古猗园,0,舒适,2018/8/15 3:26
278123,上海科技馆,0,舒适,2018/8/15 3:26
278124,廊下生态园,0,舒适,2018/8/15 3:25
278125,上海影视乐园,200,舒适,2018/8/15 3:25
278126,上海老码头景区,260,舒适,2018/8/15 3:25
278127,上海植物园,0,舒适,2018/8/15 3:25
278128,上海植物园,0,舒适,2018/8/15 3:24
278129,上海植物园,0,舒适,2018/8/15 3:23
278130,东方假日田园,0,舒适,2018/8/15 3:23
278131,上海月湖雕塑公园,0,舒适,2018/8/15 3:23
278132,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:23
278133,上海田子坊景区,200,舒适,2018/8/15 3:23
278134,上海植物园,0,舒适,2018/8/15 3:22
278135,上海影视乐园,200,舒适,2018/8/15 3:22
278136,周浦花海,0,舒适,2018/8/15 3:22
278137,上海老码头景区,383,舒适,2018/8/15 3:22
278138,上海古猗园,0,舒适,2018/8/15 3:21
278139,上海科技馆,0,舒适,2018/8/15 3:21
278140,上海影视乐园,200,舒适,2018/8/15 3:20
278141,上海植物园,0,舒适,2018/8/15 3:20
278142,上海植物园,0,舒适,2018/8/15 3:19
278143,上海植物园,0,舒适,2018/8/15 3:18
278144,东方假日田园,0,舒适,2018/8/15 3:18
278145,上海老码头景区,205,舒适,2018/8/15 3:18
278146,上海月湖雕塑公园,0,舒适,2018/8/15 3:18
278147,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:18
278148,上海植物园,0,舒适,2018/8/15 3:17
278149,上海田子坊景区,200,舒适,2018/8/15 3:17
278150,上海影视乐园,200,舒适,2018/8/15 3:17
278151,上海科技馆,0,舒适,2018/8/15 3:16
278152,上海植物园,0,舒适,2018/8/15 3:16
278153,上海辰山植物园,0,舒适,2018/8/15 3:16
278154,上海古猗园,0,舒适,2018/8/15 3:16
278155,上海海湾国家森林公园,0,舒适,2018/8/15 3:15
278156,上海影视乐园,200,舒适,2018/8/15 3:15
278157,上海植物园,0,舒适,2018/8/15 3:15
278158,上海老码头景区,471,舒适,2018/8/15 3:15
278159,上海嘉定州桥,2984,舒适,2018/8/15 3:15
278160,上海植物园,0,舒适,2018/8/15 3:14
278161,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:13
278162,东方假日田园,0,舒适,2018/8/15 3:13
278163,上海植物园,0,舒适,2018/8/15 3:13
278164,上海月湖雕塑公园,0,舒适,2018/8/15 3:13
278165,上海植物园,0,舒适,2018/8/15 3:12
278166,上海田子坊景区,200,舒适,2018/8/15 3:12
278167,上海老码头景区,294,舒适,2018/8/15 3:12
278168,周浦花海,0,舒适,2018/8/15 3:12
278169,上海影视乐园,200,舒适,2018/8/15 3:12
278170,上海植物园,0,舒适,2018/8/15 3:11
278171,上海古猗园,0,舒适,2018/8/15 3:11
278172,上海科技馆,0,舒适,2018/8/15 3:11
278173,上海影视乐园,200,舒适,2018/8/15 3:10
278174,上海植物园,0,舒适,2018/8/15 3:10
278175,上海老码头景区,417,舒适,2018/8/15 3:09
278176,上海植物园,0,舒适,2018/8/15 3:09
278177,上海植物园,0,舒适,2018/8/15 3:08
278178,朱家角古镇,0,舒适,2018/8/15 3:08
278179,上海月湖雕塑公园,0,舒适,2018/8/15 3:08
278180,东方假日田园,0,舒适,2018/8/15 3:08
278181,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:08
278182,上海影视乐园,200,舒适,2018/8/15 3:07
278183,上海植物园,0,舒适,2018/8/15 3:07
278184,上海科技馆,0,舒适,2018/8/15 3:06
278185,上海古猗园,0,舒适,2018/8/15 3:06
278186,上海田子坊景区,200,舒适,2018/8/15 3:06
278187,上海老码头景区,240,舒适,2018/8/15 3:06
278188,上海影视乐园,200,舒适,2018/8/15 3:05
278189,上海植物园,0,舒适,2018/8/15 3:05
278190,上海植物园,0,舒适,2018/8/15 3:04
278191,上海植物园,0,舒适,2018/8/15 3:03
278192,上海老码头景区,362,舒适,2018/8/15 3:03
278193,东方假日田园,0,舒适,2018/8/15 3:03
278194,上海月湖雕塑公园,0,舒适,2018/8/15 3:03
278195,上海植物园,0,舒适,2018/8/15 3:02
278196,周浦花海,0,舒适,2018/8/15 3:02
278197,上海影视乐园,200,舒适,2018/8/15 3:02
278198,上海植物园,0,舒适,2018/8/15 3:01
278199,上海科技馆,0,舒适,2018/8/15 3:01
278200,上海佘山国家森林公园·西佘山园,324,舒适,2018/8/15 3:01
278201,上海古猗园,0,舒适,2018/8/15 3:01
278202,上海辰山植物园,0,舒适,2018/8/15 3:01
278203,上海田子坊景区,200,舒适,2018/8/15 3:01
278204,上海植物园,0,舒适,2018/8/15 3:00
278205,上海鲜花港,0,舒适,2018/8/15 3:00
278206,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/8/15 3:00
278207,碧海金沙景区,0,舒适,2018/8/15 3:00
278208,上海花米庄行乡村旅游景区,0,舒适,2018/8/15 3:00
278209,上海嘉定州桥,2980,舒适,2018/8/15 3:00
278210,上海中医药博物馆,0,舒适,2018/8/15 3:00
278211,上海都市菜园景区,0,舒适,2018/8/15 3:00
278212,上海海湾国家森林公园,0,舒适,2018/8/15 3:00
278213,上海影视乐园,200,舒适,2018/8/15 3:00
278214,上海老码头景区,485,舒适,2018/8/15 3:00
278215,上海玉穗绿苑,0,舒适,2018/8/15 3:00
278216,上海植物园,0,舒适,2018/8/15 2:59
278217,东方假日田园,0,舒适,2018/8/15 2:58
278218,上海月湖雕塑公园,0,舒适,2018/8/15 2:58
278219,上海植物园,0,舒适,2018/8/15 2:58
278220,上海植物园,0,舒适,2018/8/15 2:57
278221,上海老码头景区,451,舒适,2018/8/15 2:57
278222,上海影视乐园,200,舒适,2018/8/15 2:57
278223,上海植物园,0,舒适,2018/8/15 2:56
278224,上海古猗园,0,舒适,2018/8/15 2:56
278225,上海科技馆,0,舒适,2018/8/15 2:56
278226,廊下生态园,0,舒适,2018/8/15 2:55
278227,上海国际时尚中心,0,舒适,2018/8/15 2:55
278228,上海植物园,0,舒适,2018/8/15 2:55
278229,上海田子坊景区,200,舒适,2018/8/15 2:55
278230,上海影视乐园,200,舒适,2018/8/15 2:55
278231,上海植物园,0,舒适,2018/8/15 2:54
278232,上海老码头景区,274,舒适,2018/8/15 2:54
278233,上海月湖雕塑公园,0,舒适,2018/8/15 2:53
278234,上海植物园,0,舒适,2018/8/15 2:53
278235,东方假日田园,0,舒适,2018/8/15 2:53
278236,周浦花海,0,舒适,2018/8/15 2:52
278237,上海影视乐园,200,舒适,2018/8/15 2:52
278238,上海古猗园,0,舒适,2018/8/15 2:51
278239,上海老码头景区,397,舒适,2018/8/15 2:51
278240,上海科技馆,0,舒适,2018/8/15 2:51
278241,上海植物园,0,舒适,2018/8/15 2:51
278242,上海植物园,0,舒适,2018/8/15 2:50
278243,上海田子坊景区,200,舒适,2018/8/15 2:50
278244,上海影视乐园,200,舒适,2018/8/15 2:50
278245,上海植物园,0,舒适,2018/8/15 2:49
278246,上海植物园,0,舒适,2018/8/15 2:48
278247,朱家角古镇,0,舒适,2018/8/15 2:48
278248,上海老码头景区,220,舒适,2018/8/15 2:48
278249,东方假日田园,0,舒适,2018/8/15 2:48
278250,上海月湖雕塑公园,0,舒适,2018/8/15 2:48
278251,上海影视乐园,200,舒适,2018/8/15 2:47
278252,上海植物园,0,舒适,2018/8/15 2:47
278253,上海植物园,0,舒适,2018/8/15 2:46
278254,上海辰山植物园,0,舒适,2018/8/15 2:46
278255,上海古猗园,0,舒适,2018/8/15 2:46
278256,上海科技馆,0,舒适,2018/8/15 2:46
278257,上海植物园,0,舒适,2018/8/15 2:45
278258,上海田子坊景区,200,舒适,2018/8/15 2:45
278259,上海嘉定州桥,2988,舒适,2018/8/15 2:45
278260,上海海湾国家森林公园,0,舒适,2018/8/15 2:45
278261,上海老码头景区,342,舒适,2018/8/15 2:45
278262,上海影视乐园,200,舒适,2018/8/15 2:45
278263,上海植物园,0,舒适,2018/8/15 2:44
278264,东方假日田园,0,舒适,2018/8/15 2:43
278265,上海植物园,0,舒适,2018/8/15 2:43
278266,上海植物园,0,舒适,2018/8/15 2:42
278267,上海月湖雕塑公园,0,舒适,2018/8/15 2:42
278268,上海老码头景区,465,舒适,2018/8/15 2:42
278269,周浦花海,0,舒适,2018/8/15 2:42
278270,上海植物园,0,舒适,2018/8/15 2:41
278271,上海影视乐园,200,舒适,2018/8/15 2:41
278272,上海古猗园,0,舒适,2018/8/15 2:41
278273,上海科技馆,0,舒适,2018/8/15 2:41
278274,上海影视乐园,200,舒适,2018/8/15 2:40
278275,上海植物园,0,舒适,2018/8/15 2:40
278276,上海植物园,0,舒适,2018/8/15 2:39
278277,上海田子坊景区,200,舒适,2018/8/15 2:39
278278,上海老码头景区,431,舒适,2018/8/15 2:39
278279,东方假日田园,0,舒适,2018/8/15 2:38
278280,上海植物园,0,舒适,2018/8/15 2:38
278281,上海月湖雕塑公园,0,舒适,2018/8/15 2:37
278282,上海科技馆,0,舒适,2018/8/15 2:36
278283,上海老码头景区,254,舒适,2018/8/15 2:36
278284,上海植物园,0,舒适,2018/8/15 2:36
278285,上海古猗园,0,舒适,2018/8/15 2:36
278286,上海影视乐园,200,舒适,2018/8/15 2:36
278287,上海植物园,0,舒适,2018/8/15 2:35
278288,上海影视乐园,200,舒适,2018/8/15 2:35
278289,上海植物园,0,舒适,2018/8/15 2:34
278290,上海田子坊景区,200,舒适,2018/8/15 2:34
278291,东方假日田园,0,舒适,2018/8/15 2:33
278292,上海植物园,0,舒适,2018/8/15 2:33
278293,上海老码头景区,377,舒适,2018/8/15 2:33
278294,周浦花海,0,舒适,2018/8/15 2:32
278295,上海植物园,0,舒适,2018/8/15 2:32
278296,上海月湖雕塑公园,0,舒适,2018/8/15 2:32
278297,上海影视乐园,200,舒适,2018/8/15 2:31
278298,上海植物园,0,舒适,2018/8/15 2:31
278299,上海辰山植物园,0,舒适,2018/8/15 2:31
278300,上海古猗园,0,舒适,2018/8/15 2:31
278301,碧海金沙景区,0,舒适,2018/8/15 2:30
278302,上海花米庄行乡村旅游景区,0,舒适,2018/8/15 2:30
278303,上海玉穗绿苑,0,舒适,2018/8/15 2:30
278304,上海老码头景区,499,舒适,2018/8/15 2:30
278305,上海中医药博物馆,0,舒适,2018/8/15 2:30
278306,上海海湾国家森林公园,0,舒适,2018/8/15 2:30
278307,上海都市菜园景区,0,舒适,2018/8/15 2:30
278308,上海嘉定州桥,2984,舒适,2018/8/15 2:30
278309,上海科技馆,0,舒适,2018/8/15 2:30
278310,上海植物园,0,舒适,2018/8/15 2:30
278311,上海鲜花港,0,舒适,2018/8/15 2:30
278312,上海市青少年校外活动营地——东方绿舟,0,舒适,2018/8/15 2:30
278313,上海影视乐园,200,舒适,2018/8/15 2:29
278314,上海植物园,0,舒适,2018/8/15 2:29
278315,上海植物园,0,舒适,2018/8/15 2:28
278316,上海田子坊景区,200,舒适,2018/8/15 2:28
278317,东方假日田园,0,舒适,2018/8/15 2:28
278318,朱家角古镇,0,舒适,2018/8/15 2:28
278319,上海植物园,0,舒适,2018/8/15 2:27
278320,上海月湖雕塑公园,0,舒适,2018/8/15 2:27
278321,上海老码头景区,322,舒适,2018/8/15 2:27
278322,上海植物园,0,舒适,2018/8/15 2:26
278323,上海古猗园,0,舒适,2018/8/15 2:26
278324,上海影视乐园,200,舒适,2018/8/15 2:26
278325,廊下生态园,0,舒适,2018/8/15 2:25
278326,上海科技馆,0,舒适,2018/8/15 2:25
278327,上海植物园,0,舒适,2018/8/15 2:25
278328,上海植物园,0,舒适,2018/8/15 2:24
278329,上海影视乐园,200,舒适,2018/8/15 2:24
278330,上海老码头景区,445,舒适,2018/8/15 2:24
278331,东方假日田园,0,舒适,2018/8/15 2:23
278332,上海田子坊景区,200,舒适,2018/8/15 2:23
278333,上海植物园,0,舒适,2018/8/15 2:22
278334,上海月湖雕塑公园,0,舒适,2018/8/15 2:22
278335,周浦花海,0,舒适,2018/8/15 2:22
278336,上海植物园,0,舒适,2018/8/15 2:21
278337,上海古猗园,0,舒适,2018/8/15 2:21
278338,上海影视乐园,200,舒适,2018/8/15 2:21
278339,上海老码头景区,411,舒适,2018/8/15 2:21
278340,上海科技馆,0,舒适,2018/8/15 2:20
278341,上海植物园,0,舒适,2018/8/15 2:20
278342,上海影视乐园,200,舒适,2018/8/15 2:19
278343,上海植物园,0,舒适,2018/8/15 2:19
278344,上海老码头景区,234,舒适,2018/8/15 2:18
278345,上海植物园,0,舒适,2018/8/15 2:18
278346,东方假日田园,0,舒适,2018/8/15 2:18
278347,上海月湖雕塑公园,0,舒适,2018/8/15 2:17
278348,上海植物园,0,舒适,2018/8/15 2:17
278349,上海田子坊景区,200,舒适,2018/8/15 2:17
278350,上海影视乐园,200,舒适,2018/8/15 2:16
278351,上海植物园,0,舒适,2018/8/15 2:16
278352,上海辰山植物园,0,舒适,2018/8/15 2:16
278353,上海古猗园,0,舒适,2018/8/15 2:16
278354,上海海湾国家森林公园,0,舒适,2018/8/15 2:15
278355,上海科技馆,0,舒适,2018/8/15 2:15
278356,上海老码头景区,357,舒适,2018/8/15 2:15
278357,上海植物园,0,舒适,2018/8/15 2:15
278358,上海嘉定州桥,2984,舒适,2018/8/15 2:15
278359,上海影视乐园,200,舒适,2018/8/15 2:14
278360,上海植物园,0,舒适,2018/8/15 2:14
278361,东方假日田园,0,舒适,2018/8/15 2:13
278362,上海植物园,0,舒适,2018/8/15 2:13
278363,上海植物园,0,舒适,2018/8/15 2:12
278364,上海老码头景区,479,舒适,2018/8/15 2:12
278365,周浦花海,0,舒适,2018/8/15 2:12
278366,上海月湖雕塑公园,0,舒适,2018/8/15 2:12
278367,上海田子坊景区,200,舒适,2018/8/15 2:12
278368,上海植物园,0,舒适,2018/8/15 2:11
278369,上海古猗园,0,舒适,2018/8/15 2:11
278370,上海影视乐园,200,舒适,2018/8/15 2:11
278371,上海科技馆,0,舒适,2018/8/15 2:10
278372,上海植物园,0,舒适,2018/8/15 2:10
278373,上海植物园,0,舒适,2018/8/15 2:09
278374,上海影视乐园,200,舒适,2018/8/15 2:09
278375,上海老码头景区,302,舒适,2018/8/15 2:09
278376,东方假日田园,0,舒适,2018/8/15 2:08
278377,朱家角古镇,0,舒适,2018/8/15 2:08
278378,上海月湖雕塑公园,0,舒适,2018/8/15 2:07
278379,上海植物园,0,舒适,2018/8/15 2:07
278380,上海植物园,0,舒适,2018/8/15 2:06
